,shopping_frequency,tran_amount_max,tran_amount_mean,date_range_days
5479,14,71,54.214285714285715,1158
1724,18,103,72.05555555555556,1258
5182,23,76,46.869565217391305,1347
341,22,102,74.54545454545455,1129
3701,20,104,71.85,1307
4243,14,102,76.21428571428571,1245
688,16,95,65.8125,1397
3432,16,99,73.625,1327
5203,12,77,43.0,907
4944,22,104,76.5,1382
966,20,103,74.9,1300
6498,13,78,44.84615384615385,1294
6221,16,78,39.75,1320
2203,26,102,69.42307692307692,1283
2713,17,98,70.17647058823529,941
4757,15,99,67.93333333333334,1269
5098,15,76,32.666666666666664,1298
6061,9,74,41.22222222222222,889
6296,7,76,48.714285714285715,1350
5280,13,79,39.76923076923077,1240
3572,17,101,63.11764705882353,1225
4805,18,99,66.66666666666667,1223
5299,10,75,42.8,1062
1990,14,94,73.64285714285714,1277
4120,21,101,65.80952380952381,1358
4759,19,102,67.3157894736842,1304
5650,9,74,40.77777777777778,1106
5298,12,68,48.75,938
6013,12,76,46.0,970
4971,22,103,61.77272727272727,1307
6522,12,76,44.583333333333336,853
5034,11,78,51.54545454545455,1141
3600,14,102,74.5,1156
6281,12,57,29.166666666666668,1284
6856,19,68,43.8421052631579,1322
5677,12,75,46.083333333333336,1289
385,20,105,72.25,1309
6004,18,78,41.888888888888886,1337
6283,14,77,40.57142857142857,1188
536,24,104,74.0,1276
6419,18,79,45.333333333333336,1211
5032,13,76,52.07692307692308,1161
4212,10,101,60.2,1072
3507,15,97,69.8,1266
201,29,103,71.44827586206897,1354
1332,15,82,62.53333333333333,1369
3502,17,105,77.0,1359
2708,20,103,65.7,1252
5031,11,57,33.18181818181818,1138
4662,26,99,63.96153846153846,1321
4021,18,104,79.33333333333333,1361
1854,18,99,63.5,1170
6151,21,79,38.57142857142857,1353
2872,19,104,64.6842105263158,1228
3030,19,100,71.78947368421052,1348
1205,21,99,66.80952380952381,1282
1645,22,102,69.36363636363636,1264
3417,11,94,68.72727272727273,770
3476,22,105,68.54545454545455,1243
2861,15,102,64.53333333333333,1284
1792,25,105,74.76,1232
5526,5,78,55.0,284
3797,17,103,75.88235294117646,1298
3368,17,102,76.11764705882354,1205
3367,20,103,76.25,1254
3533,19,104,68.05263157894737,1212
6036,17,67,42.23529411764706,1273
5109,12,78,40.666666666666664,1207
3449,27,102,70.07407407407408,1338
603,20,100,65.7,1302
3056,14,99,65.57142857142857,1254
6266,19,74,48.21052631578947,1289
126,26,103,69.53846153846153,1334
3876,20,104,71.65,1259
2935,17,95,71.82352941176471,1283
5443,18,77,40.888888888888886,1304
4451,14,98,70.21428571428571,1009
3531,19,98,72.47368421052632,1306
2730,29,105,73.24137931034483,1213
827,19,102,68.26315789473684,1203
1639,22,104,71.4090909090909,1216
984,16,101,71.0,1360
3281,21,101,68.85714285714286,1260
6847,13,74,35.61538461538461,1377
2188,16,92,60.375,1370
6339,8,75,50.0,1265
2443,18,104,66.33333333333333,1198
362,21,104,70.80952380952381,1281
2349,15,103,66.46666666666667,1148
345,15,92,61.93333333333333,1270
814,22,104,68.68181818181819,1152
4807,17,102,69.29411764705883,1276
3205,19,98,67.57894736842105,1265
5719,22,78,44.59090909090909,1380
6599,11,74,48.0,1209
3325,16,105,60.8125,1337
4106,16,97,76.8125,1249
2116,28,105,73.10714285714286,1147
1834,31,104,72.19354838709677,1222
793,24,99,64.625,1368
6816,13,77,48.84615384615385,1049
2674,18,100,69.66666666666667,1260
94,24,101,63.083333333333336,1235
4225,11,104,80.81818181818181,1087
3756,27,104,70.33333333333333,1351
2891,21,105,64.76190476190476,1350
2371,29,93,68.17241379310344,1283
5704,13,73,39.23076923076923,1289
6098,12,74,47.416666666666664,1225
3228,20,105,77.05,1166
6135,12,74,44.25,1387
2853,14,104,68.0,1030
6370,21,77,42.61904761904762,1222
2912,19,105,76.0,1252
1865,21,98,70.95238095238095,1369
4612,26,105,73.88461538461539,1306
1857,18,103,73.0,1241
2645,22,104,70.86363636363636,1132
2243,30,105,70.6,1360
5373,13,78,54.23076923076923,1340
2336,21,102,78.0952380952381,1359
950,13,90,61.15384615384615,1155
3068,22,105,65.63636363636364,1034
1120,22,97,56.5,1169
2597,15,104,69.33333333333333,870
2204,16,95,73.5,1368
419,25,104,71.72,1275
922,21,105,68.9047619047619,1187
1254,18,103,64.22222222222223,1359
477,15,103,76.73333333333333,1329
2035,17,101,71.23529411764706,1192
6335,10,75,47.0,1109
5567,18,74,47.388888888888886,1210
1202,16,104,61.375,1278
2626,19,88,61.31578947368421,1273
6627,20,78,47.25,1175
1970,21,103,66.66666666666667,1245
3110,28,105,73.46428571428571,1318
4018,25,104,66.64,1307
2151,20,104,70.75,1212
3687,18,105,68.88888888888889,1102
4916,19,99,66.57894736842105,1091
1997,20,104,70.1,1362
4033,20,99,68.5,1278
6753,17,76,47.64705882352941,1063
3054,16,105,65.5625,1241
1248,13,99,67.76923076923077,1352
2192,24,102,68.08333333333333,1221
2712,22,96,64.54545454545455,1228
992,25,104,69.04,1348
2190,24,104,70.91666666666667,1295
4670,21,103,66.76190476190476,1332
5142,13,76,48.92307692307692,1220
3762,21,104,72.95238095238095,1276
3597,17,102,68.94117647058823,1240
4711,18,105,71.94444444444444,1072
1318,27,101,65.03703703703704,1317
1863,22,104,63.04545454545455,1345
2343,21,105,61.523809523809526,1085
2449,28,105,70.25,1350
2136,14,86,58.785714285714285,1105
1065,19,100,69.52631578947368,1257
6833,16,79,40.3125,1390
4227,17,104,75.47058823529412,1331
2621,22,101,72.4090909090909,1358
77,23,104,68.0,1252
2898,11,97,64.9090909090909,1296
4820,20,104,68.05,1171
1314,18,99,71.55555555555556,1255
6007,16,75,42.5625,1332
872,15,105,69.53333333333333,1061
3850,25,102,70.96,1196
5468,26,77,44.03846153846154,1153
6584,12,77,51.166666666666664,1116
2965,26,94,62.84615384615385,1394
3391,23,105,69.78260869565217,1310
5415,13,74,44.69230769230769,1343
2560,20,105,77.3,1335
6744,12,68,39.583333333333336,1328
2635,20,104,72.45,1386
5256,11,71,39.09090909090909,1346
3530,22,103,70.27272727272727,1343
375,10,90,59.9,1318
1908,23,105,64.6086956521739,1386
4429,19,104,70.57894736842105,1271
5955,16,77,43.6875,960
6016,15,77,50.86666666666667,1337
4027,22,105,67.86363636363636,1273
1604,16,105,83.4375,1246
1118,24,94,66.66666666666667,1295
3677,22,103,70.5,1167
3490,24,104,72.0,1312
6696,16,78,40.9375,1075
2958,28,102,69.32142857142857,1377
1994,18,104,70.55555555555556,1204
6828,13,78,42.84615384615385,1292
5981,15,78,50.333333333333336,1222
2376,22,104,67.72727272727273,1322
6302,15,71,41.93333333333333,1278
1342,23,105,71.43478260869566,1289
320,19,102,71.6842105263158,1374
1619,22,105,78.9090909090909,1297
3713,19,105,74.05263157894737,1284
6299,11,78,54.09090909090909,917
2060,22,102,66.5909090909091,1262
2219,16,102,70.25,1106
1673,23,103,74.0,1307
260,19,100,74.3157894736842,1083
6075,18,78,41.833333333333336,1340
2039,18,104,70.83333333333333,1256
4785,25,98,66.96,1328
901,18,101,65.38888888888889,1313
3744,16,101,73.25,1171
2026,16,91,62.4375,1243
4234,25,105,72.04,1394
1917,24,105,71.04166666666667,1320
1828,21,105,63.523809523809526,1292
1573,20,101,73.7,1318
4415,24,101,75.20833333333333,1324
4749,15,99,73.46666666666667,1173
6037,13,76,40.15384615384615,1349
4654,21,90,67.19047619047619,1149
4208,16,105,72.125,1243
4627,25,103,70.2,1305
224,24,101,70.66666666666667,1235
723,19,103,73.10526315789474,1258
6173,20,77,50.9,1257
1141,17,105,74.23529411764706,1293
5529,14,68,44.42857142857143,1326
5764,11,78,55.63636363636363,1119
5554,11,77,46.72727272727273,1282
6530,13,77,51.53846153846154,1161
2762,21,105,70.14285714285714,1331
846,16,89,61.6875,1195
4289,20,102,73.95,1271
5560,9,78,57.44444444444444,1210
5042,16,58,33.0625,1294
2551,17,103,69.23529411764706,1177
5725,16,77,58.75,1282
2928,14,95,54.857142857142854,1223
117,19,101,62.8421052631579,1337
645,31,105,72.19354838709677,1288
3,22,104,75.4090909090909,1303
4170,23,103,61.91304347826087,1336
467,20,105,71.65,1352
5,17,100,69.70588235294117,1139
5342,12,77,47.583333333333336,1370
919,24,102,72.375,1316
2595,18,102,68.11111111111111,1131
4324,18,96,75.27777777777777,1190
1063,23,101,70.04347826086956,1246
2590,30,105,72.5,1329
242,16,105,82.75,905
6045,8,67,39.375,888
1160,17,102,67.29411764705883,1326
2870,16,104,68.875,1371
3735,21,90,63.80952380952381,1317
6416,12,72,33.75,1079
2397,28,104,76.82142857142857,1249
3517,19,97,64.47368421052632,1307
3421,25,92,58.28,1357
2563,17,102,68.05882352941177,1363
5622,11,77,51.81818181818182,754
1605,12,104,68.91666666666667,1203
6640,9,78,50.77777777777778,1246
2324,17,104,73.88235294117646,1152
2709,30,105,74.66666666666667,1353
6044,10,78,41.8,1123
1312,20,101,76.8,1356
3448,28,102,70.42857142857143,1334
3812,23,105,66.3913043478261,1259
6400,20,71,48.4,1342
2362,17,105,65.47058823529412,1290
1975,16,101,62.9375,1114
3514,20,105,69.15,1056
1761,29,103,70.51724137931035,1319
5401,15,77,41.46666666666667,1191
2739,28,99,74.0,1340
5637,15,79,47.733333333333334,1207
6409,13,74,42.30769230769231,825
2472,20,104,78.2,1348
4007,17,105,77.58823529411765,1095
4718,23,105,69.73913043478261,1284
1493,18,103,65.66666666666667,1125
4206,17,103,65.52941176470588,1229
2158,33,104,71.18181818181819,1301
1169,19,105,78.84210526315789,1001
6215,15,70,39.86666666666667,1330
232,25,100,65.52,1350
66,22,98,69.77272727272727,1285
1603,20,103,68.45,1389
3283,18,101,68.38888888888889,1359
3596,21,97,67.95238095238095,1338
4632,27,105,71.18518518518519,1281
125,24,104,75.95833333333333,1177
5350,13,79,38.84615384615385,1142
1296,11,95,62.45454545454545,1351
1976,16,105,69.125,1155
6216,18,77,42.888888888888886,1214
6168,19,79,47.26315789473684,1210
2075,21,103,70.80952380952381,1302
4580,16,105,69.5625,1194
5750,16,78,40.0625,1254
6499,12,79,36.083333333333336,1292
3086,18,105,74.33333333333333,1343
5969,15,76,47.86666666666667,1226
3345,16,105,75.25,1212
6146,11,69,38.63636363636363,1125
5870,24,76,46.708333333333336,1296
2797,28,104,65.42857142857143,1297
918,25,105,66.96,1360
1646,15,93,63.8,1022
5122,17,74,33.294117647058826,1372
5126,16,74,40.8125,1296
4978,21,103,75.19047619047619,1346
5431,6,58,41.833333333333336,1292
4621,20,103,78.35,1319
364,20,98,71.5,1246
3287,23,102,62.78260869565217,1123
2125,22,105,70.22727272727273,1293
4123,17,101,66.3529411764706,1292
4569,19,86,62.21052631578947,1343
525,22,102,68.0,1276
4821,23,104,75.3913043478261,1385
55,16,100,70.75,1273
638,22,102,70.13636363636364,1383
302,20,105,71.85,1232
2766,14,101,75.71428571428571,1225
5811,22,75,46.72727272727273,1262
1276,21,100,68.80952380952381,1354
4720,20,102,66.4,1237
2055,18,103,74.72222222222223,879
5376,16,75,47.75,1323
5145,8,66,53.375,1075
4432,18,105,73.72222222222223,1276
3644,17,105,70.3529411764706,1375
4143,18,100,72.11111111111111,1329
2878,23,101,76.47826086956522,1202
4202,14,94,72.14285714285714,1300
5175,15,79,46.93333333333333,1004
2286,21,102,75.28571428571429,1208
2261,25,102,63.88,1384
5240,16,74,41.4375,1295
2296,21,105,72.14285714285714,1352
5932,13,58,38.53846153846154,1264
1753,25,105,74.72,1355
5197,8,77,56.5,1297
1968,24,105,66.5,1384
5976,8,69,43.25,796
3117,17,103,70.94117647058823,1184
2393,23,101,70.73913043478261,1263
523,23,103,68.3913043478261,1250
5524,11,70,28.272727272727273,1118
3900,24,101,66.75,1312
6414,12,77,39.916666666666664,1346
4699,22,105,67.22727272727273,1244
5585,8,77,52.5,1192
6071,9,72,33.888888888888886,1055
3122,18,97,63.333333333333336,1375
4156,23,105,71.6086956521739,1341
1969,21,104,70.0952380952381,1297
671,17,105,71.17647058823529,1281
4188,16,104,76.6875,1264
666,19,97,72.0,1369
5961,16,67,35.9375,1304
1887,19,104,66.42105263157895,1237
3266,18,105,74.72222222222223,1328
280,17,102,72.17647058823529,1288
1719,17,102,73.52941176470588,1106
2947,19,86,67.05263157894737,1210
4455,21,104,66.95238095238095,1278
899,14,103,77.0,872
6674,22,79,48.22727272727273,1325
760,20,105,70.8,1357
1906,19,97,62.63157894736842,1103
4042,31,99,64.7741935483871,1363
3823,21,104,75.0,1285
4138,18,105,73.94444444444444,1261
3818,20,101,72.0,1321
4300,19,105,68.47368421052632,1275
5569,15,79,48.06666666666667,1276
2593,23,97,73.21739130434783,1300
4164,26,102,66.3076923076923,1316
3031,14,99,66.28571428571429,1081
5971,18,78,34.888888888888886,1328
3579,22,104,69.36363636363636,1349
2832,18,105,74.88888888888889,1249
5449,10,76,50.0,1117
3472,18,103,63.94444444444444,1138
137,23,105,80.26086956521739,1289
4892,18,105,73.66666666666667,1312
2180,21,105,75.80952380952381,1329
2128,16,105,63.5,1199
3177,16,102,67.1875,1172
4854,21,105,67.42857142857143,1318
4637,22,102,79.63636363636364,1245
5115,19,76,52.68421052631579,1217
6490,16,79,50.0,1266
4261,24,98,66.625,1302
4344,18,102,70.38888888888889,1374
1331,19,104,65.57894736842105,1189
2017,27,105,70.14814814814815,1339
4542,25,104,64.64,1197
2482,26,104,76.88461538461539,1317
1358,15,104,81.06666666666666,1283
1329,23,101,65.78260869565217,1355
6785,12,72,42.916666666666664,1373
2150,22,102,70.68181818181819,1258
4530,26,105,69.3076923076923,1291
2122,26,97,65.65384615384616,1265
4673,17,102,73.88235294117646,1309
3981,27,105,68.07407407407408,1306
1252,25,105,74.64,1261
3278,20,100,63.2,1376
3374,18,105,74.5,1127
2814,20,104,72.7,1272
4719,16,102,67.1875,1271
1848,16,98,73.625,1163
4858,24,104,69.33333333333333,1297
3037,20,105,67.9,1316
388,15,96,65.53333333333333,892
235,30,104,66.66666666666667,1394
1077,21,105,72.0952380952381,1335
1984,18,105,73.61111111111111,1123
4363,22,97,68.63636363636364,1388
3962,15,100,67.33333333333333,1284
770,9,104,74.77777777777777,1239
2165,20,100,71.55,1273
4533,18,99,71.88888888888889,1358
673,29,102,72.51724137931035,1331
249,19,103,77.36842105263158,1327
1574,22,105,63.59090909090909,1329
3419,22,100,69.63636363636364,1329
2081,19,103,67.78947368421052,1268
1823,21,104,66.0952380952381,1379
6367,5,67,44.6,1255
6583,16,77,41.5625,1299
4544,23,105,79.1304347826087,1286
5565,14,67,29.785714285714285,1186
716,16,102,72.125,1323
6137,15,78,39.8,1182
6422,14,79,45.642857142857146,1147
2048,16,103,63.6875,1251
5997,16,78,42.3125,1359
5264,19,77,44.0,1182
4178,23,105,63.56521739130435,1334
4809,19,104,71.36842105263158,1171
2724,22,102,70.04545454545455,1261
6220,9,76,48.77777777777778,909
1460,15,98,73.4,1159
5989,11,77,49.0,487
1668,18,99,72.38888888888889,1302
2756,24,102,68.75,1378
2000,20,105,61.25,1270
4571,14,83,58.642857142857146,1187
4613,17,97,63.0,1197
404,18,100,72.66666666666667,1245
384,18,102,67.88888888888889,1325
6180,14,79,56.857142857142854,1108
2152,17,105,74.76470588235294,1335
1633,24,103,63.541666666666664,1302
6306,12,59,31.5,1084
5580,16,77,40.625,1032
4784,15,82,59.666666666666664,1144
3925,15,104,76.6,1234
5336,7,76,54.42857142857143,1147
4158,22,105,72.72727272727273,1370
4948,19,101,73.0,1233
5898,15,72,45.8,1221
5358,14,79,52.214285714285715,1085
223,17,95,68.05882352941177,1142
2193,23,104,67.34782608695652,1358
3136,20,105,80.9,1232
4469,17,86,62.94117647058823,1352
1824,13,102,62.53846153846154,1336
6323,9,65,41.0,1132
5124,16,66,33.625,1354
4972,14,99,71.21428571428571,1230
797,17,104,73.82352941176471,1337
2871,26,103,77.76923076923077,1387
9,26,104,58.61538461538461,1345
1944,17,101,68.76470588235294,1151
1838,16,103,67.0,1315
4804,14,103,73.35714285714286,1217
255,29,103,74.0,1279
5713,18,79,56.44444444444444,1181
4485,16,102,66.625,1271
6202,9,71,40.666666666666664,1259
1581,21,104,78.80952380952381,1253
2956,19,105,74.42105263157895,1378
924,26,102,70.26923076923077,1211
6095,16,75,48.8125,1315
2508,22,105,69.0,1333
5024,15,78,44.2,1143
5320,12,67,39.083333333333336,1336
6042,12,51,32.166666666666664,1182
3775,23,103,65.91304347826087,1302
4835,22,98,69.36363636363636,1368
4136,20,100,60.85,1170
4964,22,97,74.63636363636364,1281
2779,21,103,66.76190476190476,1355
539,13,102,71.3076923076923,1254
2745,19,104,64.57894736842105,1254
6187,16,79,48.5625,782
6285,12,76,42.166666666666664,1048
5467,16,76,39.625,1352
1145,23,103,76.3913043478261,1308
5127,7,75,62.57142857142857,957
4468,24,105,70.95833333333333,1267
667,16,99,67.875,1361
3019,21,104,70.38095238095238,1262
357,19,100,73.0,1309
5063,11,73,45.09090909090909,1347
2831,22,104,69.18181818181819,1362
2783,25,104,62.48,1283
1353,20,105,72.8,1165
5131,11,78,44.81818181818182,1214
470,27,105,74.4074074074074,1375
2703,14,99,72.71428571428571,1157
3330,23,105,73.0,1296
3637,27,105,72.55555555555556,1347
1396,29,105,70.65517241379311,1329
3584,15,98,60.53333333333333,1230
6174,8,72,45.375,992
5262,13,66,39.0,1153
5645,22,79,49.13636363636363,1251
3376,21,104,69.14285714285714,1195
1256,27,101,68.85185185185185,1326
3512,24,102,72.375,982
5651,16,79,38.875,1233
5778,18,75,46.55555555555556,1265
1250,21,105,71.66666666666667,1274
5795,14,78,45.214285714285715,1295
5348,12,72,48.916666666666664,1172
6615,13,76,36.92307692307692,1319
4298,13,100,79.53846153846153,1099
3284,16,102,74.4375,1327
2933,15,104,63.0,1236
4175,32,103,72.09375,1383
5268,16,76,52.5,1211
4910,17,101,72.58823529411765,1363
1852,21,102,64.9047619047619,1265
6437,11,75,32.45454545454545,965
6702,13,72,50.76923076923077,1252
2105,19,105,79.26315789473684,1243
133,19,101,69.52631578947368,1316
5236,13,79,52.0,1195
5029,19,73,42.526315789473685,1259
928,22,95,61.22727272727273,1316
823,21,103,72.23809523809524,1351
6253,9,75,56.0,1179
1531,22,102,74.72727272727273,1081
1214,11,90,61.90909090909091,1333
504,19,103,75.47368421052632,1361
4285,29,104,71.20689655172414,1384
1996,16,101,64.5,1096
3072,26,105,70.61538461538461,1186
1958,21,101,68.23809523809524,1326
1384,23,95,68.3913043478261,1365
894,15,103,74.26666666666667,1274
4924,18,104,61.22222222222222,1321
455,19,105,77.10526315789474,1373
5779,6,72,31.333333333333332,911
6375,20,75,46.25,1293
3709,16,103,72.5625,1365
6350,9,74,40.55555555555556,935
4849,20,104,75.15,1379
4748,19,99,73.26315789473684,1273
4268,17,104,71.29411764705883,1337
3522,11,104,63.0,1172
4134,21,102,66.80952380952381,1369
3602,16,102,67.3125,1167
6732,7,78,50.714285714285715,1089
713,23,103,75.3913043478261,1181
4186,15,104,67.46666666666667,1140
2214,23,105,69.04347826086956,1249
5301,6,69,58.166666666666664,585
2923,19,99,68.84210526315789,1222
1810,15,105,65.13333333333334,1390
3486,20,95,55.9,1220
3141,10,105,65.5,1245
1827,17,103,72.17647058823529,1269
1155,17,104,74.52941176470588,1334
1324,22,105,73.04545454545455,1324
4312,19,98,67.26315789473684,1068
510,20,105,68.0,1371
1680,21,105,74.14285714285714,1369
499,23,105,78.0,1122
6240,15,79,43.6,1177
1856,24,91,68.70833333333333,1322
1388,17,96,64.88235294117646,1154
5615,16,74,42.6875,1383
3719,15,95,67.33333333333333,1277
2386,22,105,67.27272727272727,1320
5541,15,78,45.46666666666667,1203
3236,20,104,74.35,1320
6172,21,79,50.142857142857146,1167
1540,20,105,72.0,1263
1217,21,102,72.9047619047619,1202
2681,27,98,62.74074074074074,1344
2993,13,102,72.46153846153847,1349
5512,21,65,38.19047619047619,1319
1191,24,104,69.70833333333333,1345
5772,8,66,41.0,1301
5293,19,76,42.31578947368421,1302
1542,16,101,59.5,1308
3301,22,103,67.77272727272727,1370
3324,12,95,65.91666666666667,845
2539,18,103,71.38888888888889,1216
953,17,95,62.88235294117647,1118
4846,15,98,69.53333333333333,1239
4330,24,103,72.16666666666667,1331
732,22,101,66.0,1189
6879,14,79,43.0,1306
1156,19,105,77.36842105263158,1321
6722,16,78,48.625,1344
3294,16,104,69.3125,1365
2982,18,100,73.72222222222223,1131
5305,11,79,46.63636363636363,1293
5161,13,77,58.46153846153846,1189
2156,22,105,76.5909090909091,1207
1062,23,103,75.43478260869566,1270
2616,15,99,67.06666666666666,1366
1167,22,102,70.27272727272727,1271
3222,19,103,68.78947368421052,1327
3636,20,103,76.25,1289
5588,13,77,43.38461538461539,901
2938,22,104,70.5909090909091,1187
4491,22,105,76.9090909090909,1327
3140,27,104,71.51851851851852,1330
4980,19,104,73.3157894736842,1211
143,29,105,68.89655172413794,1250
6824,8,76,51.5,1330
3577,13,104,65.53846153846153,1214
4946,22,103,79.31818181818181,1319
2782,23,102,76.73913043478261,1314
717,19,105,76.52631578947368,1293
1819,21,102,73.80952380952381,1366
2502,20,95,66.4,1327
4360,21,104,73.85714285714286,1320
4171,23,103,71.6086956521739,1095
395,21,99,60.95238095238095,1379
5731,11,69,45.18181818181818,1048
6656,13,72,34.46153846153846,1202
4492,14,103,74.0,1351
1365,15,89,64.6,1319
6271,12,77,47.0,1231
5999,15,77,39.8,1275
595,22,105,73.95454545454545,1359
6205,19,77,50.36842105263158,1282
3952,15,105,80.0,1105
5392,8,68,52.125,1213
5917,12,67,43.333333333333336,1247
4968,16,98,67.375,1326
2914,20,104,67.55,1380
2326,17,99,69.11764705882354,997
5644,11,77,58.36363636363637,1062
3766,22,104,62.72727272727273,1321
3440,19,102,72.42105263157895,1187
3851,19,103,65.42105263157895,1333
4132,30,105,70.46666666666667,1374
6311,15,75,46.93333333333333,1379
2143,19,99,63.0,1317
6347,21,73,41.095238095238095,1162
5073,18,74,39.27777777777778,1330
1571,25,103,66.6,1228
4079,27,105,69.96296296296296,1348
1122,10,103,80.8,1116
2786,22,102,68.0909090909091,1227
2967,14,97,66.71428571428571,1296
2504,15,100,68.2,1180
5988,13,74,43.76923076923077,1178
3465,16,103,83.4375,1343
675,22,103,65.5909090909091,1352
2808,17,105,75.82352941176471,1339
3348,19,99,71.0,1234
728,19,103,62.26315789473684,1350
412,17,97,63.23529411764706,1044
3146,19,97,67.47368421052632,1123
1516,29,102,73.62068965517241,1313
5745,22,77,45.27272727272727,1296
825,18,103,68.38888888888889,1277
3267,16,97,67.25,1339
3974,21,103,61.285714285714285,1266
616,26,105,72.92307692307692,1271
114,18,100,67.38888888888889,1319
417,25,101,72.92,1351
3069,15,98,69.53333333333333,1299
1625,20,103,65.85,1361
6821,8,77,44.875,1068
4185,16,105,66.75,1289
2896,17,105,73.29411764705883,1229
6425,11,69,38.36363636363637,1346
2082,22,100,66.31818181818181,1382
753,31,102,72.41935483870968,1252
2546,27,105,64.14814814814815,1181
3969,22,104,74.77272727272727,1325
3373,15,102,69.53333333333333,1283
5726,15,56,38.666666666666664,1374
4107,19,103,74.73684210526316,1247
2444,13,95,65.61538461538461,1218
4380,26,104,76.26923076923077,1348
1066,26,105,71.3076923076923,1304
3913,28,105,70.46428571428571,1318
5287,17,77,33.88235294117647,1206
5536,15,77,50.86666666666667,1276
5387,18,75,43.94444444444444,1270
5732,14,76,43.07142857142857,1189
3498,20,102,66.65,1256
2738,19,105,76.94736842105263,1247
5052,19,77,45.26315789473684,1254
4000,14,99,71.64285714285714,1244
1568,16,99,61.625,1247
2427,19,104,74.0,1363
3746,28,105,80.25,1233
6378,15,70,39.333333333333336,1315
1687,17,99,64.82352941176471,1376
851,19,100,71.15789473684211,1263
3546,23,104,70.69565217391305,1388
6303,13,67,43.15384615384615,1260
895,18,105,73.94444444444444,1219
4592,12,102,69.66666666666667,1145
5878,15,79,46.93333333333333,1203
335,14,104,71.5,1223
2839,17,105,72.88235294117646,1083
3087,19,105,63.421052631578945,1295
4611,17,102,66.3529411764706,1326
1348,23,105,66.3913043478261,1212
1015,29,104,71.44827586206897,1374
2816,24,104,67.33333333333333,1140
1631,20,105,64.75,1260
2489,11,101,69.81818181818181,1275
3730,20,104,65.95,1340
3251,24,102,73.95833333333333,1370
6372,7,77,49.142857142857146,688
5877,15,75,43.333333333333336,1282
5881,11,76,38.63636363636363,1099
2070,25,103,65.2,1363
4452,28,102,68.5,1261
6724,13,76,40.76923076923077,1238
5408,13,78,50.84615384615385,1353
1635,18,103,71.33333333333333,1315
4646,19,99,69.36842105263158,1088
2479,28,105,62.75,1291
2265,23,105,82.26086956521739,1333
2959,22,103,70.4090909090909,1176
5323,16,74,45.25,1344
6504,6,78,43.666666666666664,1341
3059,19,100,61.526315789473685,1282
5053,7,79,48.714285714285715,724
5869,11,66,44.36363636363637,1383
2141,19,105,65.3157894736842,1312
5104,21,72,42.904761904761905,1249
3118,21,101,66.76190476190476,1349
5188,13,73,48.69230769230769,1195
6496,13,68,42.23076923076923,1306
4045,22,102,66.95454545454545,1294
3356,18,102,71.22222222222223,1374
2744,14,105,66.07142857142857,1185
5092,14,70,44.42857142857143,1280
3506,20,101,65.75,1347
1679,19,104,72.6842105263158,1353
4249,22,104,69.18181818181819,1196
3147,22,102,64.72727272727273,1271
2294,23,104,65.47826086956522,1333
580,23,97,69.21739130434783,1354
1470,29,103,64.17241379310344,1357
4799,22,102,73.18181818181819,1233
4070,23,90,65.95652173913044,1236
5308,18,75,45.833333333333336,1289
3343,15,98,73.4,1103
4992,21,103,65.85714285714286,1298
4583,24,105,67.125,1356
3672,23,105,68.6086956521739,1208
559,17,99,73.29411764705883,1246
5237,8,79,62.125,1250
5215,16,79,48.875,1127
2849,20,103,71.95,1289
512,25,102,73.28,1319
4729,19,97,66.52631578947368,1127
1081,16,101,71.125,1250
1664,28,104,74.96428571428571,1327
1012,15,100,68.46666666666667,1003
1931,17,105,67.88235294117646,1249
1150,18,105,74.11111111111111,1252
2838,19,105,65.73684210526316,1363
5949,20,72,40.05,1374
116,19,104,72.0,1312
740,14,103,72.85714285714286,1185
6612,6,75,61.833333333333336,990
6070,16,74,37.25,1160
5177,10,79,37.6,1149
3675,20,99,67.55,1286
5906,10,71,40.8,1317
830,18,104,72.66666666666667,1274
119,23,105,76.08695652173913,1205
4752,17,105,84.23529411764706,1252
6572,10,79,46.1,1234
6518,11,62,34.90909090909091,1127
6809,11,75,47.72727272727273,1110
635,17,101,64.6470588235294,1396
4465,20,99,72.95,1279
4364,28,105,68.28571428571429,1361
4142,24,98,59.666666666666664,1300
991,17,102,74.6470588235294,1338
876,23,97,68.21739130434783,1333
4869,16,105,73.4375,1216
5315,10,78,47.0,1362
5222,17,79,45.88235294117647,908
4,13,105,65.92307692307692,1155
3051,26,105,73.88461538461539,1122
5691,11,79,56.72727272727273,1198
3124,21,98,72.9047619047619,1195
6407,13,70,49.0,1368
2660,18,100,63.166666666666664,1133
2491,16,101,65.625,1136
5173,14,78,39.357142857142854,1323
3854,23,104,65.3913043478261,1222
4933,17,105,74.23529411764706,1359
4777,15,101,66.2,1346
1715,21,105,69.28571428571429,1312
6293,10,77,48.0,1276
1148,18,93,62.55555555555556,1272
3261,20,104,73.75,1269
574,24,103,68.625,1302
3769,17,94,65.23529411764706,1267
3736,18,102,71.5,1260
4146,10,85,59.6,1088
853,17,103,69.52941176470588,1252
1982,15,105,74.73333333333333,1099
2774,19,104,72.52631578947368,1251
5919,16,76,45.3125,1316
4929,22,103,68.36363636363636,1239
5211,17,70,39.588235294117645,1264
1166,14,102,59.0,958
6002,9,76,34.0,1336
971,26,105,62.76923076923077,1371
2701,24,105,68.375,1308
4495,20,101,67.15,1137
3847,23,103,76.8695652173913,1136
2368,27,103,70.0,1327
